iata,name,latitude,longitude,start_station_id,start_station_name,Date
BCB,Virginia Tech,37.20782361,-80.40832778,428,"Exhibition Road, Knightsbridge",2018-04-24
BCE,Bryce Canyon,37.70637111,-112.1454725,428,"Exhibition Road, Knightsbridge",2019-07-25
BCK,Black River Falls Area,44.25073861,-90.85528028,428,"Exhibition Road, Knightsbridge",2020-04-07
BCT,Boca Raton,26.37848667,-80.10769667,428,"Exhibition Road, Knightsbridge",2019-03-08
BCV,Birchwood,61.41612444,-149.50888,428,"Exhibition Road, Knightsbridge",2020-07-18
BDE,Baudette International,48.72741667,-94.61030556,428,"Exhibition Road, Knightsbridge",2020-07-22
BDG,Blanding Muni,37.58303472,-109.4832889,428,"Exhibition Road, Knightsbridge",2017-06-25
BDL,Bradley International,41.93887417,-72.68322833,428,"Exhibition Road, Knightsbridge",2017-07-01
BDQ,Morrilton Municipal,35.13619528,-92.71349722,428,"Exhibition Road, Knightsbridge",2017-07-30
BDR,Igor I Sikorsky Memorial,41.16348417,-73.12617861,428,"Exhibition Road, Knightsbridge",2017-08-13
BDX,Broadus,45.433325,-105.4172133,428,"Exhibition Road, Knightsbridge",2017-10-01
BED,Laurence G Hanscom,42.46995306,-71.28903,428,"Exhibition Road, Knightsbridge",2018-04-07
BEH,Southwest Michigan Regional,42.12858333,-86.4285,428,"Exhibition Road, Knightsbridge",2018-05-27
BET,Bethel,60.77977639,-161.8379975,428,"Exhibition Road, Knightsbridge",2018-05-27
BFD,Bradford Reg,41.80306778,-78.64012083,428,"Exhibition Road, Knightsbridge",2019-08-13
BFF,Scotts Bluff County,41.87402778,-103.5956389,428,"Exhibition Road, Knightsbridge",2019-09-13
BFI,Boeing Field/King County Intl,47.52998917,-122.3019561,428,"Exhibition Road, Knightsbridge",2017-01-22
BFK,Buffalo Municipal,36.86330139,-99.61873056,428,"Exhibition Road, Knightsbridge",2017-09-10
BFL,Meadows,35.43359806,-119.0567681,428,"Exhibition Road, Knightsbridge",2017-11-06
BFM,Mobile Downtown,30.62646944,-88.06799861,428,"Exhibition Road, Knightsbridge",2018-06-14
BFR,Virgil I Grissom Municipal,38.84003306,-86.44536361,428,"Exhibition Road, Knightsbridge",2020-02-24
BFW,Silver Bay Municipal,47.24902778,-91.41558333,428,"Exhibition Road, Knightsbridge",2017-05-10
BGD,Hutchinson County,35.70004194,-101.3940536,428,"Exhibition Road, Knightsbridge",2019-09-09
BGE,Decatur County Industrial Airpark,30.97152778,-84.63744444,428,"Exhibition Road, Knightsbridge",2017-03-28
BGF,Winchester Municipal,35.17753417,-86.06616722,428,"Exhibition Road, Knightsbridge",2018-01-03
BGM,Binghamton Regional,42.20848278,-75.97961361,428,"Exhibition Road, Knightsbridge",2018-05-27
BGQ,Big Lake Strip Nr 2,61.53556806,-149.8138975,428,"Exhibition Road, Knightsbridge",2018-09-17
BGR,Bangor International,44.80744444,-68.82813889,428,"Exhibition Road, Knightsbridge",2019-05-17
BHB,Hancock Co-Bar Harbor,44.44969444,-68.3615,428,"Exhibition Road, Knightsbridge",2020-07-19
BHC,Baxley Municipal,31.71383333,-82.39377778,428,"Exhibition Road, Knightsbridge",2018-05-27
BHK,Baker Muni,46.34763639,-104.2594475,428,"Exhibition Road, Knightsbridge",2019-02-23
BHM,Birmingham International,33.56294306,-86.75354972,428,"Exhibition Road, Knightsbridge",2017-02-05
BID,Block Island State,41.16811889,-71.57784167,428,"Exhibition Road, Knightsbridge",2017-10-08
BIE,Beatrice Municipal,40.30127778,-96.75411111,428,"Exhibition Road, Knightsbridge",2018-06-17
BIG,Allen AAF,63.99454722,-145.7216417,428,"Exhibition Road, Knightsbridge",2018-06-19
BIH,Bishop,37.37309556,-118.3636089,428,"Exhibition Road, Knightsbridge",2018-08-19
BIL,Billings Logan Intl,45.8076625,-108.5428611,428,"Exhibition Road, Knightsbridge",2018-08-08
BIS,Bismarck Municipal,46.77411111,-100.7467222,428,"Exhibition Road, Knightsbridge",2018-10-02
BIV,Tulip City,42.74316667,-86.10502778,428,"Exhibition Road, Knightsbridge",2017-03-21
BJC,Jeffco,39.90878667,-105.1172158,428,"Exhibition Road, Knightsbridge",2018-09-25
BJI,Bemidji-Beltrami County,47.50942417,-94.93372333,428,"Exhibition Road, Knightsbridge",2019-03-19
BJJ,Wayne County,40.87480556,-81.88825,428,"Exhibition Road, Knightsbridge",2019-11-21
BKD,Breckenridge Stephens County,32.71904694,-98.89099972,428,"Exhibition Road, Knightsbridge",2020-06-16
BKE,Baker City Municipal,44.83733333,-117.8090833,428,"Exhibition Road, Knightsbridge",2017-01-19
BKL,Burke Lakefront,41.5175,-81.68333333,428,"Exhibition Road, Knightsbridge",2017-12-07
BKV,Hernando County,28.47359722,-82.45542139,428,"Exhibition Road, Knightsbridge",2018-05-31
BKW,Raleigh Cty Memorial,37.78732833,-81.12416417,428,"Exhibition Road, Knightsbridge",2018-06-28
BKX,Brookings Municipal,44.30483333,-96.81694444,428,"Exhibition Road, Knightsbridge",2018-09-14
BLF,Mercer Cty,37.29579944,-81.20769056,428,"Exhibition Road, Knightsbridge",2019-06-14
BLH,Blythe,33.61916278,-114.7168764,428,"Exhibition Road, Knightsbridge",2019-06-17
BLI,Bellingham Intl,48.79275,-122.5375278,428,"Exhibition Road, Knightsbridge",2019-08-02
BLM,Allaire Arpt,40.18691806,-74.12488694,428,"Exhibition Road, Knightsbridge",2017-11-09
BLV,Scott AFB/MidAmerica,38.54517861,-89.83518444,428,"Exhibition Road, Knightsbridge",2017-10-14
BMC,Brigham City,41.55239139,-112.0622625,428,"Exhibition Road, Knightsbridge",2018-03-20
BMG,Monroe County,39.14602139,-86.61668278,428,"Exhibition Road, Knightsbridge",2017-05-28
BMI,Central Illinois Regional,40.47798556,-88.91595278,428,"Exhibition Road, Knightsbridge",2018-02-25
BML,Berlin Municipal,44.57537278,-71.17593167,428,"Exhibition Road, Knightsbridge",2018-12-11
BMQ,Burnet Muni-Kate Craddock,30.73894444,-98.23858333,428,"Exhibition Road, Knightsbridge",2019-03-30
BMT,Beaumont Municipal,30.07044111,-94.21553806,428,"Exhibition Road, Knightsbridge",2020-06-02
BNA,Nashville International,36.12447667,-86.67818222,428,"Exhibition Road, Knightsbridge",2017-05-08
BNF,Baranof Warm Springs SPB,57.08882583,-134.8331414,428,"Exhibition Road, Knightsbridge",2017-06-17
BNG,Banning Municipal,33.92307111,-116.8505756,428,"Exhibition Road, Knightsbridge",2017-11-13
BNL,Barnwell County,33.25777778,-81.38833333,428,"Exhibition Road, Knightsbridge",2019-06-16
BNO,Burns Muni,43.59212778,-118.9549789,428,"Exhibition Road, Knightsbridge",2018-12-11
BNW,Boone Municipal,42.04956944,-93.84757222,428,"Exhibition Road, Knightsbridge",2017-05-14
BOI,Boise Air Terminal,43.56444444,-116.2227778,428,"Exhibition Road, Knightsbridge",2017-07-06
BOK,Brookings,42.07455556,-124.2900939,428,"Exhibition Road, Knightsbridge",2017-08-25
BOS,Gen Edw L Logan Intl,42.3643475,-71.00517917,428,"Exhibition Road, Knightsbridge",2017-09-25
BOW,Bartow Municipal,27.9433575,-81.78344167,428,"Exhibition Road, Knightsbridge",2018-09-16
BPI,Big Piney-Marbleton,42.58506972,-110.1111531,428,"Exhibition Road, Knightsbridge",2019-12-06
BPK,Baxter County Regional,36.36894194,-92.47052806,428,"Exhibition Road, Knightsbridge",2017-05-07
BPT,Southeast Texas Regional,29.95083333,-94.02069444,428,"Exhibition Road, Knightsbridge",2017-05-07
BQK,Glynco Jetport,31.25902778,-81.46630556,428,"Exhibition Road, Knightsbridge",2017-05-10
BQN,Rafael Hernandez,18.49486111,-67.12944444,428,"Exhibition Road, Knightsbridge",2017-05-16
BRD,Brainerd-Crow Wing County Regional,46.39785806,-94.1372275,428,"Exhibition Road, Knightsbridge",2017-09-11
BRL,Burlington Municipal,40.783225,-91.12550556,428,"Exhibition Road, Knightsbridge",2017-11-11
BRO,Brownsville/S.Padre Island International,25.90683333,-97.42586111,428,"Exhibition Road, Knightsbridge",2017-11-12
BRW,Wiley Post Will Rogers Memorial,71.2854475,-156.7660019,428,"Exhibition Road, Knightsbridge",2018-02-16
BRY,Samuels,37.81432167,-85.49963806,428,"Exhibition Road, Knightsbridge",2018-04-17
BST,Belfast Municipal,44.40966667,-69.01225,428,"Exhibition Road, Knightsbridge",2018-04-26
BTI,Barter Island,70.13390278,-143.5770444,428,"Exhibition Road, Knightsbridge",2018-05-24
BTL,W K Kellogg Regional,42.30727806,-85.25147972,428,"Exhibition Road, Knightsbridge",2018-07-16
BTM,Bert Mooney,45.95479528,-112.49746,428,"Exhibition Road, Knightsbridge",2018-07-26
BTN,Britton Municipal,45.81522222,-97.74313889,428,"Exhibition Road, Knightsbridge",2018-09-29
BTP,Butler Cty,40.77692611,-79.94972417,428,"Exhibition Road, Knightsbridge",2018-10-07
BTR,"Baton Rouge Metropolitan, Ryan",30.53316083,-91.14963444,428,"Exhibition Road, Knightsbridge",2018-11-09
BTT,Bettles,66.91528667,-151.5280556,428,"Exhibition Road, Knightsbridge",2018-12-31
BTV,Burlington International,44.47300361,-73.1503125,428,"Exhibition Road, Knightsbridge",2019-04-02
BTY,Beatty,36.86105722,-116.7870036,428,"Exhibition Road, Knightsbridge",2019-04-03
BUB,Cram,41.77669444,-99.14975,428,"Exhibition Road, Knightsbridge",2019-04-09
BUF,Buffalo Niagara Intl,42.94052472,-78.73216667,428,"Exhibition Road, Knightsbridge",2019-04-18
BUM,Butler Memorial,38.28977028,-94.34012694,428,"Exhibition Road, Knightsbridge",2019-05-08
BUR,Burbank-Glendale-Pasadena,34.20061917,-118.3584969,428,"Exhibition Road, Knightsbridge",2019-05-27
BUY,Burlington Municipal,36.04854333,-79.47488694,428,"Exhibition Road, Knightsbridge",2019-06-05
BVI,Beaver County,40.77248083,-80.39142556,428,"Exhibition Road, Knightsbridge",2019-06-20
BVK,Buckland,65.98228611,-161.1519778,428,"Exhibition Road, Knightsbridge",2019-07-17
BVN,Albion Municipal,41.72857778,-98.05575972,428,"Exhibition Road, Knightsbridge",2019-08-09
BVO,Bartlesville Municipal,36.76247611,-96.01115167,428,"Exhibition Road, Knightsbridge",2019-08-31
BVS,Skagit Regional/Bay View,48.47088889,-122.4208611,428,"Exhibition Road, Knightsbridge",2019-09-06
BVX,Batesville Regional,35.726105,-91.64736083,428,"Exhibition Road, Knightsbridge",2019-09-13
BVY,Beverly Municipal,42.58417111,-70.91651833,428,"Exhibition Road, Knightsbridge",2019-09-17
BWC,Brawley Municipal,32.9931,-115.5169325,428,"Exhibition Road, Knightsbridge",2019-10-09
BWD,Brownwood Municipal,31.79362222,-98.95649528,428,"Exhibition Road, Knightsbridge",2019-10-30
BWG,Bowling Green-Warren County,36.96451667,-86.41967917,428,"Exhibition Road, Knightsbridge",2019-11-03
BWI,Baltimore-Washington International,39.17540167,-76.66819833,428,"Exhibition Road, Knightsbridge",2020-08-18
BWP,Harry Stern,46.24640083,-96.6056825,428,"Exhibition Road, Knightsbridge",2017-03-12
BXA,George R Carr Memorial,30.81368639,-89.86496444,428,"Exhibition Road, Knightsbridge",2017-06-13
BXG,Burke County,33.04093056,-82.00397917,428,"Exhibition Road, Knightsbridge",2017-08-15
BXK,Buckeye Municipal,33.42088556,-112.6863,428,"Exhibition Road, Knightsbridge",2018-02-24
BYA,Boundary,64.07830278,-141.113375,428,"Exhibition Road, Knightsbridge",2018-03-27
BYG,Johnson County,44.38108528,-106.7217897,428,"Exhibition Road, Knightsbridge",2017-01-09
BYI,Burley Municipal,42.54260361,-113.7715442,428,"Exhibition Road, Knightsbridge",2017-10-24
BZN,Gallatin,45.77690139,-111.1530072,428,"Exhibition Road, Knightsbridge",2019-02-19
C00,Mercer County,41.248645,-90.73708361,428,"Exhibition Road, Knightsbridge",2017-05-03
C05,Chenega Bay,60.07730556,-147.9918889,428,"Exhibition Road, Knightsbridge",2018-12-02
C09,Morris Municipal,41.42541667,-88.41869444,428,"Exhibition Road, Knightsbridge",2017-04-04
C15,Pekin Municipal,40.48820611,-89.67591083,428,"Exhibition Road, Knightsbridge",2017-10-08
C17,Marion,42.03111083,-91.52934222,428,"Exhibition Road, Knightsbridge",2018-07-03
C18,Frankfort,41.4775,-87.84047222,428,"Exhibition Road, Knightsbridge",2018-10-13
C25,Waverly Municipal,42.7419525,-92.50793528,428,"Exhibition Road, Knightsbridge",2019-03-30
C29,Morey,43.11424444,-89.53073222,428,"Exhibition Road, Knightsbridge",2019-08-01
C34,Gibson City Municipal,40.48578389,-88.2672725,428,"Exhibition Road, Knightsbridge",2019-08-05
C35,Reedsburg Municipal,43.52589944,-89.98322194,428,"Exhibition Road, Knightsbridge",2020-08-04
C47,Portage Municipal,43.5600925,-89.48309278,428,"Exhibition Road, Knightsbridge",2017-02-07
C52,Burlington Municipal,42.69056389,-88.30464,428,"Exhibition Road, Knightsbridge",2019-08-29
C56,Sanger,41.37756167,-87.68137528,428,"Exhibition Road, Knightsbridge",2017-02-06
C62,Kendallville Municipal,41.47271639,-85.26080833,428,"Exhibition Road, Knightsbridge",2018-01-12
C65,Plymouth Municipal,41.36513333,-86.30050417,428,"Exhibition Road, Knightsbridge",2018-02-01
C66,Monmouth Municipal,40.92970444,-90.63110722,428,"Exhibition Road, Knightsbridge",2018-05-31
C71,Crosby Municipal,31.29600472,-91.05288167,428,"Exhibition Road, Knightsbridge",2018-06-06
C73,Dixon Muni-Charles R Walgreen,41.83369889,-89.44621333,428,"Exhibition Road, Knightsbridge",2017-06-12
C75,Marshall County,41.01928583,-89.38642222,428,"Exhibition Road, Knightsbridge",2017-11-09
C77,Poplar Grove,42.32268639,-88.83651833,428,"Exhibition Road, Knightsbridge",2019-05-24
C80,New Coalinga Municipal,36.16313889,-120.2938139,428,"Exhibition Road, Knightsbridge",2018-08-08
C81,Campbell,42.32461111,-88.07408806,428,"Exhibition Road, Knightsbridge",2018-11-25
C83,Byron,37.8284525,-121.6258219,428,"Exhibition Road, Knightsbridge",2018-12-14
C91,Dowagiac Municipal,41.99293417,-86.1280125,428,"Exhibition Road, Knightsbridge",2018-06-20
CAD,Wexford County,44.27531333,-85.41892694,428,"Exhibition Road, Knightsbridge",2018-10-09
CAE,Columbia Metropolitan,33.93884,-81.11953944,428,"Exhibition Road, Knightsbridge",2020-08-23
CAG,Craig-Moffat,40.49522139,-107.5216467,428,"Exhibition Road, Knightsbridge",2019-02-07
CAK,Akron-Canton Regional,40.91631194,-81.44246556,428,"Exhibition Road, Knightsbridge",2019-02-18
CAO,Clayton Municipal Airpark,36.44585972,-103.1546583,428,"Exhibition Road, Knightsbridge",2019-06-24
CAR,Caribou Municipal,46.8715,-68.01791667,428,"Exhibition Road, Knightsbridge",2019-09-01
CAV,Clarion Municipal,42.74194389,-93.75890944,428,"Exhibition Road, Knightsbridge",2020-07-15
CBE,Cumberland Regional,39.61541667,-78.76086361,428,"Exhibition Road, Knightsbridge",2018-07-10
CBF,Council Bluffs Municipal,41.25947222,-95.75997222,428,"Exhibition Road, Knightsbridge",2017-11-29
CBG,Cambridge Municipal,45.55854639,-93.26464361,428,"Exhibition Road, Knightsbridge",2019-02-22
CBK,Shaltz,39.42753083,-101.0465719,428,"Exhibition Road, Knightsbridge",2018-07-25
CCB,Cable,34.11154056,-117.6875897,428,"Exhibition Road, Knightsbridge",2017-03-21
CCO,Newnan-Coweta County,33.31208333,-84.77027778,428,"Exhibition Road, Knightsbridge",2017-04-16
CCR,Buchanan,37.98965639,-122.0568972,428,"Exhibition Road, Knightsbridge",2017-05-07
CCY,Charles City Municipal,43.07260861,-92.61077833,428,"Exhibition Road, Knightsbridge",2017-05-12
CDB,Cold Bay,55.20559972,-162.7242628,428,"Exhibition Road, Knightsbridge",2017-05-27
CDC,Cedar City Muni,37.70097028,-113.098575,428,"Exhibition Road, Knightsbridge",2017-07-09
CDH,Harrell,33.62279917,-92.76339528,428,"Exhibition Road, Knightsbridge",2017-10-10
CDI,Cambridge Municipal,39.97504417,-81.57759528,428,"Exhibition Road, Knightsbridge",2017-11-03
CDK,George T Lewis,29.137745,-83.04984361,428,"Exhibition Road, Knightsbridge",2018-04-07
CDN,Woodward,34.28358333,-80.56486111,428,"Exhibition Road, Knightsbridge",2019-06-18
CDR,Chadron Municipal,42.83755556,-103.0954167,428,"Exhibition Road, Knightsbridge",2019-06-20
CDV,Merle K (Mudhole) Smith,60.49183389,-145.4776503,428,"Exhibition Road, Knightsbridge",2019-07-25
CDW,Essex Cty Arpt,40.87522278,-74.28135667,428,"Exhibition Road, Knightsbridge",2019-07-29
CEC,Jack McNamara,41.78015722,-124.2365333,428,"Exhibition Road, Knightsbridge",2019-08-07
CEF,Westover AFB,42.19826389,-72.53425833,428,"Exhibition Road, Knightsbridge",2020-05-08
CEK,Crete Municipal,40.61791667,-96.92488889,428,"Exhibition Road, Knightsbridge",2019-12-08
CEM,Central,65.57380667,-144.7832908,428,"Exhibition Road, Knightsbridge",2018-03-08
CEU,Oconee County Regional,34.67205556,-82.88644444,428,"Exhibition Road, Knightsbridge",2019-07-06
CEV,Mettel,39.69803139,-85.13124528,428,"Exhibition Road, Knightsbridge",2019-08-06
CEW,Bob Sikes,30.77883333,-86.52211111,428,"Exhibition Road, Knightsbridge",2019-10-14
CEY,Kyle-Oakley,36.66458333,-88.37277722,428,"Exhibition Road, Knightsbridge",2020-01-03
CEZ,Cortez Muni,37.30299778,-108.6280658,428,"Exhibition Road, Knightsbridge",2020-01-08
CFD,Coulter,30.71569444,-96.33136111,428,"Exhibition Road, Knightsbridge",2017-06-23
CFJ,Crawfordsville Municipal,39.97562861,-86.91986361,428,"Exhibition Road, Knightsbridge",2018-08-13
CFK,Chefornak,60.14922556,-164.2856325,428,"Exhibition Road, Knightsbridge",2019-05-15
CFT,Greenlee County,32.95284306,-109.2103453,428,"Exhibition Road, Knightsbridge",2020-06-14
CFV,Coffeyville Municipal,37.0940475,-95.57189417,428,"Exhibition Road, Knightsbridge",2020-08-31
CGA,Craig SPB,55.47883139,-133.1478011,428,"Exhibition Road, Knightsbridge",2017-04-02
CGC,Crystal River,28.86727778,-82.57130556,428,"Exhibition Road, Knightsbridge",2017-06-17
CGE,Cambridge-Dorchester,38.53930556,-76.03036111,428,"Exhibition Road, Knightsbridge",2018-10-26
CGF,Cuyahoga County,41.56512389,-81.48635389,428,"Exhibition Road, Knightsbridge",2018-11-06
CGI,Cape Girardeau Municipal,37.22531694,-89.57075167,428,"Exhibition Road, Knightsbridge",2019-08-17
CGS,College Park,38.98058333,-76.92230556,428,"Exhibition Road, Knightsbridge",2017-03-30
CGX,Chicago Meigs,41.85884389,-87.60791167,428,"Exhibition Road, Knightsbridge",2017-10-08
CGZ,Casa Grande Municipal,32.95488889,-111.7668333,428,"Exhibition Road, Knightsbridge",2017-11-06
CHA,Lovell,35.03526833,-85.20378778,428,"Exhibition Road, Knightsbridge",2018-01-22
CHD,Chandler Municipal,33.26908333,-111.8111389,428,"Exhibition Road, Knightsbridge",2019-03-27
CHK,Chickasha Municipal,35.09614694,-97.96618361,428,"Exhibition Road, Knightsbridge",2019-03-29
CHO,Charlottesville-Albermarle,38.13863889,-78.45286111,428,"Exhibition Road, Knightsbridge",2019-04-16
CHP,Circle Hot Springs,65.48547222,-144.6107836,428,"Exhibition Road, Knightsbridge",2017-05-16
CHS,Charleston AFB/International,32.89864639,-80.04050583,428,"Exhibition Road, Knightsbridge",2017-08-15
CHT,Chillicothe Municipal,39.78215278,-93.49568056,428,"Exhibition Road, Knightsbridge",2017-11-05
CHU,Houston County,43.59635861,-91.50394639,428,"Exhibition Road, Knightsbridge",2019-07-19
CIC,Chico Municipal,39.79538278,-121.8584231,428,"Exhibition Road, Knightsbridge",2019-06-11
CID,Eastern Iowa,41.88458833,-91.71087222,428,"Exhibition Road, Knightsbridge",2019-10-31
CII,Choteau,47.82528056,-112.1662136,428,"Exhibition Road, Knightsbridge",2018-01-08
CIK,Chalkyitsik,66.64969083,-143.7359492,428,"Exhibition Road, Knightsbridge",2019-03-01
CIN,Arthur N Neu,42.04619444,-94.789,428,"Exhibition Road, Knightsbridge",2020-08-16
CIR,Cairo,37.06447222,-89.21961111,428,"Exhibition Road, Knightsbridge",2018-05-12
CIU,Chippewa County International,46.25075194,-84.47238528,428,"Exhibition Road, Knightsbridge",2017-07-18
CJR,Culpeper Regional,38.5267075,-77.85885528,428,"Exhibition Road, Knightsbridge",2019-04-29
CJX,Crooked Creek,61.86902194,-158.1371178,428,"Exhibition Road, Knightsbridge",2019-10-04
CKB,Benedum,39.29663889,-80.22808333,428,"Exhibition Road, Knightsbridge",2017-03-22
CKC,Grand Marais/Cook County,47.83830556,-90.38313889,428,"Exhibition Road, Knightsbridge",2017-09-20
CKF,Crisp County - Cordele,31.98883333,-83.77391667,428,"Exhibition Road, Knightsbridge",2018-05-04
CKI,Williamsburg County,33.71722222,-79.85697222,428,"Exhibition Road, Knightsbridge",2020-02-15
